created_at,handle,mined_at,retweet_count,text,tweet_id
Thu Nov 16 02:03:16 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420524,23,https://t.co/Cu9VteR1WR,930979550347087872
Thu Nov 16 02:03:03 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420528,6,https://t.co/m8iRZn3zwP,930979498153127938
Thu Nov 16 02:02:46 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420531,5,https://t.co/LKEhFlnPlV,930979427428823041
Thu Nov 16 02:02:34 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420535,3,https://t.co/yYV1bWo8ks,930979374903459840
Thu Nov 16 02:01:41 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420538,2,https://t.co/g53Lr7v18d,930979154648018944
Thu Nov 16 02:01:30 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420541,2,https://t.co/d3FiIz2pQC,930979105209749510
Thu Nov 16 02:01:18 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420545,2,https://t.co/oGxSUNhy9p,930979055603773446
Thu Nov 16 02:01:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420548,10,https://t.co/TvChlps90P,930979013266497536
Thu Nov 16 02:00:14 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420552,2,https://t.co/4apskrplJc,930978787713540096
Thu Nov 16 02:00:05 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420555,2,https://t.co/Zuhx8dJY5P,930978751168557056
Thu Nov 16 01:59:50 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420559,0,https://t.co/dSRkfRbVvU,930978686517596160
Thu Nov 16 01:59:39 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420562,0,https://t.co/QKKV8CjW3h,930978641290387457
Thu Nov 16 01:59:26 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420565,0,https://t.co/Utpa7LoopK,930978587741736960
Thu Nov 16 01:59:14 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420569,1,https://t.co/2zBCA7xfzi,930978535862407168
Thu Nov 16 01:59:04 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420572,0,https://t.co/fTGP9mhCPM,930978495454466048
Thu Nov 16 01:58:54 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420575,0,https://t.co/OEfI3yTgKH,930978452857085952
Thu Nov 16 01:58:34 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420579,1,https://t.co/NHjsQ3uVcw,930978367310004224
Thu Nov 16 01:58:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420582,0,https://t.co/wqjArjDBat,930978317641101314
Thu Nov 16 01:58:06 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420586,1,https://t.co/eqBQ7DoepK,930978253027856384
Thu Nov 16 01:57:46 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420589,0,https://t.co/86SslZSRB1,930978167426306049
Thu Nov 16 01:57:26 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420592,2,https://t.co/GOUpDAncIa,930978083305410560
Thu Nov 16 01:56:45 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420596,0,https://t.co/Qk6QQJa8qb,930977911431102465
Thu Nov 16 01:56:37 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420599,0,https://t.co/jzS668AX9J,930977876266176512
Thu Nov 16 01:56:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420603,2,https://t.co/UAv8Sca7Ud,930977837951193088
Thu Nov 16 01:49:52 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420606,3,https://t.co/hhUKKJGaVR,930976177967321088
Thu Nov 16 01:48:13 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420610,27,#NoamChomsky's followers around #theworld #► https://t.co/vWHsxy5UYI https://t.co/g6F08ka23l,930975765855948800
Wed Nov 15 18:41:32 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420613,2,https://t.co/4XkYiwSxrg,930868386241925122
Wed Nov 15 18:41:09 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420616,3,https://t.co/Z9u5C4HKwp,930868290133643267
Wed Nov 15 18:40:34 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420619,3,https://t.co/bOeDijuq0X,930868140334075913
Wed Nov 15 18:40:10 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420622,2,https://t.co/B1sKwFjclN,930868042556461076
Wed Nov 15 18:39:51 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420625,0,https://t.co/942fzi6iFj,930867960662634497
Wed Nov 15 18:39:21 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420629,2,https://t.co/GhABMFFxOW,930867836548976641
Wed Nov 15 18:38:59 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420632,1,https://t.co/so5VVhYB02,930867742718251014
Wed Nov 15 18:38:37 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420635,2,https://t.co/qztX1efxmA,930867652523937793
Wed Nov 15 18:37:58 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420639,0,https://t.co/aHWn8Lu3wB,930867487964573696
Wed Nov 15 18:37:36 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420643,0,https://t.co/aQN1oYi6Yi,930867395266273281
Wed Nov 15 18:37:12 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420646,1,https://t.co/RXSxVTx1t5,930867295076970498
Wed Nov 15 18:36:56 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420649,3,https://t.co/gsP6EGDcPn,930867229058617346
Wed Nov 15 18:36:40 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420653,2,https://t.co/Bm9Hc8uFf5,930867161014460417
Wed Nov 15 18:36:20 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420656,2,https://t.co/BDXpEvHnCR,930867076717301766
Wed Nov 15 18:32:54 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420659,3,https://t.co/nuet8GtNY3,930866211285585930
Wed Nov 15 18:32:28 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420662,4,https://t.co/8iiPkjvJ94,930866103244460032
Wed Nov 15 02:20:40 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420666,4,Noam chomsky - Bios https://t.co/rvmqe5SrYL,930621540915433472
Tue Nov 14 22:15:53 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420669,25,"#Independence of #Journalism - #NoamChomsky
https://t.co/KWqXTEwjGu",930559940070117379
Tue Nov 14 19:45:35 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420673,201,"RT @yanisvaroufakis: Madrid's actions are pushing Catalonia further towards independence, according to Yanis Varoufakis https://t.co/REXlkF…",930522115211710465
Tue Nov 14 04:00:17 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420676,65,[the general population dosen't know whats happening and it doesn't even know that it doesn't know ] Noam Chomsky https://t.co/Wy3jRi9pgH,930284223172399110
Mon Nov 13 18:59:49 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420679,22,https://t.co/9YPopWJOu6,930148210869497859
Mon Nov 13 03:31:21 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420682,2,https://t.co/ECCqwmWnG6,929914553122672640
Sun Nov 12 19:39:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420686,2,"@democracynow 
https://t.co/7iMeVeAURW",929795713059483648
Sun Nov 12 19:38:13 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420689,8,@noamchomskyT @democracynow https://t.co/Vo4ZofgopZ,929795485036097542
Sun Nov 12 19:37:26 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420693,4,https://t.co/Un72ls3KQs,929795287954132992
Sun Nov 12 19:36:38 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420696,0,"@DocumentaryFWP 
https://t.co/pFuLAtqYMX",929795088913518592
Sun Nov 12 19:35:54 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420700,4,https://t.co/pFuLAtqYMX,929794903483265024
Sun Nov 12 19:35:28 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420703,8,https://t.co/oPSLgNa9Pw,929794796767580160
Sun Nov 12 19:35:12 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420707,3,https://t.co/rh08IVJXTQ,929794727490310145
Sun Nov 12 19:34:55 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420710,7,https://t.co/T83tCqaaVn,929794654937198593
Sun Nov 12 19:34:39 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420713,7,https://t.co/X0BR5fA3ew,929794588541440001
Sun Nov 12 19:34:18 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420716,3,https://t.co/Cu9VteR1WR,929794500045795330
Sun Nov 12 19:33:59 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420720,3,https://t.co/m8iRZn3zwP,929794422862172161
Sun Nov 12 19:33:44 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420723,1,https://t.co/LKEhFlnPlV,929794356827082752
Sun Nov 12 19:33:18 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420726,2,https://t.co/94OvkPUMYo,929794251143176199
Sun Nov 12 19:32:51 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420729,2,https://t.co/CeJhyIdReI,929794134713556992
Sun Nov 12 19:32:32 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420733,2,https://t.co/wHjR0WnZKi,929794057966059521
Sun Nov 12 19:32:16 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420736,9,https://t.co/RwCOb0AWbi,929793990442053632
Sun Nov 12 19:31:16 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420739,3,https://t.co/n1UGa2xwH0,929793736648863744
Sun Nov 12 19:30:47 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420742,6,https://t.co/BFDlPq88tT,929793617232912384
Sun Nov 12 19:30:31 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420746,3,https://t.co/6Ysq4iJShs,929793548655955968
Sun Nov 12 19:30:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420749,7,https://t.co/ujLD2B5he8,929793449896960000
Sun Nov 12 19:29:52 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420753,2,https://t.co/OVA7UGrweQ,929793387213017088
Sun Nov 12 19:29:38 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420756,7,https://t.co/2YdFq2hYZ6,929793326949261313
Sun Nov 12 19:29:23 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420759,2,https://t.co/Qs0CMhXwkP,929793262801612802
Sun Nov 12 19:29:06 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420762,4,https://t.co/kpcoRdMSfs,929793190579884033
Sun Nov 12 19:28:51 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420766,2,https://t.co/6fYOiZP8JI,929793128592236551
Sun Nov 12 19:28:23 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420769,13,https://t.co/ZLEp0v6OU7,929793011780931587
Sun Nov 12 19:28:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420773,2,https://t.co/9hqNEdzIud,929792950300790784
Sun Nov 12 19:27:47 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420776,4,https://t.co/vPRcKZAeeJ,929792860156817409
Sun Nov 12 19:27:25 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.420779,4,https://t.co/548FlAcfkE,929792769018748929
Sun Nov 12 19:27:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775781,4,https://t.co/yYV1bWo8ks,929792696155361280
Sun Nov 12 19:26:49 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775807,2,https://t.co/g53Lr7v18d,929792618392932353
Sun Nov 12 19:26:31 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775811,3,https://t.co/yP1SfuIMaA,929792542761275394
Sun Nov 12 19:26:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775815,1,https://t.co/nGBN7N96nO,929792440990658561
Sun Nov 12 19:26:03 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775819,1,https://t.co/i2TEESUyPC https://t.co/dYnhloJZnj,929792424611807233
Sun Nov 12 19:25:52 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775823,0,https://t.co/OVzX6dFLDh,929792378470305797
Sun Nov 12 19:25:37 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775827,0,https://t.co/i2TEESUyPC,929792315798978560
Sun Nov 12 19:25:21 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775830,3,https://t.co/93PLy2Escx,929792250007220225
Sun Nov 12 19:25:06 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775834,2,https://t.co/yKWZvQF8R4,929792185494589440
Sun Nov 12 19:24:43 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775838,5,https://t.co/d3FiIz2pQC,929792091546443776
Sun Nov 12 19:24:13 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775841,2,https://t.co/oGxSUNhy9p,929791965323022337
Sun Nov 12 19:23:58 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775844,0,https://t.co/4BI14LwdBJ,929791900961398784
Sun Nov 12 19:23:42 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775847,2,https://t.co/aWFkxdSICf,929791833198223360
Sun Nov 12 19:23:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775851,3,https://t.co/0JAytdLGZT,929791770174672896
Sun Nov 12 19:23:10 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775856,1,https://t.co/htNfxmektm,929791698561007616
Sun Nov 12 19:22:54 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775859,13,https://t.co/pTRM8U7Qla,929791630672003072
Sun Nov 12 19:22:18 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775862,6,https://t.co/mIWRbgsvVP,929791481019359232
Sun Nov 12 19:21:47 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775866,4,https://t.co/M12OH4N3Ip,929791351469821954
Sun Nov 12 19:21:34 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775869,2,https://t.co/n1jbKZLIbW,929791296696455170
Sun Nov 12 19:21:20 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775873,31,https://t.co/dlOeKHD7jm,929791238060068864
Sun Nov 12 19:21:05 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775876,4,https://t.co/TvChlps90P,929791174763835392
Sun Nov 12 18:15:01 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775880,0,https://t.co/c1JHtqqxBp,929774550493122592
Sun Nov 12 18:14:38 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775884,2,https://t.co/8xbMwHebAj,929774453067866113
Sun Nov 12 18:14:17 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775887,1,https://t.co/3EuMXRgVW3,929774365826306049
Sun Nov 12 18:13:57 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775891,2,https://t.co/3lBcQ7nbKX,929774282552565760
Sun Nov 12 18:13:40 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775894,2,https://t.co/yEUNWDnJQR,929774207575183361
Sun Nov 12 18:13:13 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775898,0,https://t.co/hCL9uzZSDZ https://t.co/w1jox09oiI,929774097470550021
Sun Nov 12 18:13:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775901,4,https://t.co/QM71ObFfOb https://t.co/vYbkTeIory,929774069645500423
Sun Nov 12 18:13:06 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775905,2,https://t.co/hCL9uzZSDZ,929774067137335296
Sun Nov 12 18:12:49 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775909,1,https://t.co/QM71ObFfOb,929773995590914050
Sun Nov 12 18:12:33 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775912,1,https://t.co/7s9P6EdHyR,929773929643872256
Sun Nov 12 18:12:30 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775916,1,https://t.co/iHseoS77aB https://t.co/mHIE1iH3yA,929773916079493120
Sun Nov 12 18:12:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775919,2,https://t.co/EYR1s64ofE https://t.co/34Ukda9zTm,929773901793693698
Sun Nov 12 18:12:20 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775930,1,https://t.co/iHseoS77aB,929773875621191681
Sun Nov 12 18:12:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775934,1,https://t.co/EYR1s64ofE,929773824689754113
Sun Nov 12 18:11:51 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775938,1,https://t.co/vChraXuhJr,929773752698789888
Sun Nov 12 18:11:38 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775941,1,https://t.co/TQEmHJzX4s,929773696759234567
Sun Nov 12 18:11:14 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775945,2,https://t.co/ERwruMxL40,929773596486066180
Sun Nov 12 18:10:12 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775948,1,https://t.co/xhJzJn2X5k,929773335063465986
Sun Nov 12 18:10:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775952,0,https://t.co/YghDB7aFt2 https://t.co/R65fsayi7N,929773318030454784
Sun Nov 12 18:09:56 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775956,1,https://t.co/DSOVz6RSAJ https://t.co/Y6BNlr7DKW,929773268759973888
Sun Nov 12 18:09:52 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775959,2,https://t.co/YghDB7aFt2,929773253752737793
Sun Nov 12 18:09:38 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775963,2,https://t.co/DSOVz6RSAJ,929773193623228417
Sun Nov 12 18:09:14 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775967,2,https://t.co/MRhZEQCMKV,929773093681319939
Sun Nov 12 18:08:47 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775970,1,@DocumentaryFWP  https://t.co/YaMLAWSN76,929772981026422784
Sun Nov 12 18:08:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775974,3,https://t.co/9dOO8VBXA1 https://t.co/ZigxDbBSWJ,929772877028691969
Sun Nov 12 18:08:16 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775977,2,https://t.co/1XeEnPsGUR https://t.co/f03PvCH2G7,929772851321884673
Sun Nov 12 18:08:14 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775981,2,https://t.co/9dOO8VBXA1,929772840513089536
Sun Nov 12 18:08:00 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775985,3,https://t.co/zHBawPdCuc https://t.co/i3wGNrtNlR,929772784577863680
Sun Nov 12 18:07:59 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775989,3,https://t.co/1XeEnPsGUR,929772780387790850
Sun Nov 12 18:07:41 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775992,3,https://t.co/zHBawPdCuc,929772704462405632
Sun Nov 12 18:07:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.775996,1,https://t.co/gaOFMXkKm0,929772624992927744
Sun Nov 12 18:07:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776000,2,https://t.co/7jrP1EVgA3,929772559444439042
Sun Nov 12 18:06:34 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776003,1,https://t.co/sQGcYtWSKx https://t.co/GILfZUDwWI,929772423725109250
Sun Nov 12 18:06:30 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776007,1,https://t.co/dFu6wVhIkG https://t.co/7qqTtdR0IB,929772406339719171
Sun Nov 12 18:06:29 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776011,1,https://t.co/YVtgIDGmSI https://t.co/F2hRQWf5ml,929772402707501056
Sun Nov 12 18:06:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776014,2,https://t.co/sQGcYtWSKx,929772393027039232
Sun Nov 12 18:06:15 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776018,2,https://t.co/YVtgIDGmSI,929772344025014272
Sun Nov 12 18:06:00 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776022,2,https://t.co/dFu6wVhIkG,929772281685008384
Sun Nov 12 18:05:31 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776025,2,https://t.co/ZEKvNRhpNT https://t.co/PaBmajTiqJ,929772156401090561
Sun Nov 12 18:05:25 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776029,3,https://t.co/r7HtD84vqr https://t.co/RRvcDDlZS1,929772131910549504
Sun Nov 12 18:05:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776033,6,https://t.co/ZEKvNRhpNT,929772120581779457
Sun Nov 12 18:05:10 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776036,1,https://t.co/r7HtD84vqr,929772069620977664
Sun Nov 12 18:04:24 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776040,1,https://t.co/rY4ESKI08B,929771876276166656
Sun Nov 12 18:04:17 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776044,0,https://t.co/r3E90Fx1Ad https://t.co/FtVp5xLqx3,929771847813681152
Sun Nov 12 18:04:15 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776048,4,https://t.co/oqdz9Bzm66 https://t.co/QD0sRMwrKP,929771841434128384
Sun Nov 12 18:04:11 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776051,2,https://t.co/r3E90Fx1Ad,929771821901246464
Sun Nov 12 18:03:57 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776055,0,https://t.co/oqdz9Bzm66,929771763696914432
Sun Nov 12 17:38:52 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776059,27,https://t.co/Vo4ZofgopZ,929765451671965697
Sun Nov 12 17:13:55 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776063,4,https://t.co/qiE7e1X46Z,929759173839028224
Sun Nov 12 17:13:42 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776066,1,https://t.co/wXcoMSqrMc,929759117446729733
Sun Nov 12 17:12:15 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776070,2,https://t.co/iF5pd5GDog,929758752219324418
Sun Nov 12 17:11:58 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776073,1,https://t.co/rK2vuWSZCd,929758681104900097
Sun Nov 12 17:11:35 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776077,1,https://t.co/IPeNsMK6Py,929758585411768320
Sun Nov 12 17:11:12 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776080,1,https://t.co/TPADZ8zUL7,929758486942109699
Sun Nov 12 17:10:38 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776084,1,https://t.co/6OwrLi6zdD,929758348190408705
Sun Nov 12 17:10:23 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776088,2,https://t.co/QRxGjAjxQb,929758283694575617
Sun Nov 12 17:10:08 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776091,1,https://t.co/vkGlsFxKaN,929758220385685506
Sun Nov 12 17:07:09 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776095,4,https://t.co/wBNdLGuzSy https://t.co/vbWN1TEiZG,929757470918107136
Sun Nov 12 17:06:53 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776098,2,https://t.co/YZdUVkNMGT https://t.co/DbIxFUttGm,929757404698464259
Sun Nov 12 17:06:51 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776102,2,https://t.co/wBNdLGuzSy,929757392371441665
Sun Nov 12 17:06:39 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776106,1,https://t.co/YZdUVkNMGT,929757344841465857
Sun Nov 12 17:06:24 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776109,1,https://t.co/ltleuiMzBH,929757279674564608
Sun Nov 12 17:06:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776113,1,https://t.co/VbZGJOCJ86 https://t.co/HdanL6nS09,929757274649788419
Sun Nov 12 17:06:17 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776116,1,https://t.co/GuboId7D7q https://t.co/r4KxkH2QUH,929757253405691904
Sun Nov 12 17:06:11 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776120,2,https://t.co/VbZGJOCJ86,929757228533460992
Sun Nov 12 17:05:59 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776124,2,https://t.co/GuboId7D7q,929757174598918145
Sun Nov 12 00:22:20 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776127,182,RT @democracynow: Democracy Now! will be one of the only U.S.-based TV news broadcasts at #COP23 next week. Help support our reporting: htt…,929504600050331648
Sat Nov 11 15:56:21 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776131,15,All Watched Over By Machines of Loving Grace - #Full #DocumentaryFilm... https://t.co/ixAV2umFyR,929377265074540544
Sat Nov 11 00:24:35 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776135,30,https://t.co/pFuLAtqYMX,929142779200098305
Fri Nov 10 19:56:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776139,2,https://t.co/i2TEESUyPC,929075215237308416
Fri Nov 10 19:55:53 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776142,7,https://t.co/93PLy2Escx,929075155359404032
Fri Nov 10 19:55:05 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776146,1,https://t.co/T83tCqaaVn,929074957191143424
Fri Nov 10 19:54:48 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776149,4,https://t.co/X0BR5fA3ew,929074884042526721
Fri Nov 10 19:54:31 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776153,0,"@DocumentaryFWP 
https://t.co/Cu9VteR1WR",929074812445708288
Fri Nov 10 19:54:01 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776156,5,https://t.co/m8iRZn3zwP,929074688181067777
Fri Nov 10 19:53:39 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776160,1,https://t.co/LKEhFlnPlV,929074594375446528
Fri Nov 10 19:53:19 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776164,4,https://t.co/yYV1bWo8ks,929074512846606336
Fri Nov 10 19:53:01 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776167,0,"@DocumentaryFWP 
https://t.co/g53Lr7v18d",929074434283057155
Fri Nov 10 19:52:22 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776171,12,https://t.co/d3FiIz2pQC,929074271770562561
Fri Nov 10 19:52:07 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776174,3,https://t.co/oGxSUNhy9p,929074209329991682
Fri Nov 10 19:50:55 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776178,6,https://t.co/TvChlps90P,929073905272311808
Fri Nov 10 19:50:19 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776181,2,"@noamchomskyT 
https://t.co/rh08IVJXTQ",929073756508770304
Fri Nov 10 19:49:34 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776185,10,https://t.co/Cu9VteR1WR,929073569191137286
Fri Nov 10 19:48:45 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776188,5,https://t.co/94OvkPUMYo,929073363405955074
Fri Nov 10 19:48:27 +0000 2017,Noam Chomsky,2019-05-04 22:38:34.776192,4,https://t.co/CeJhyIdReI,929073287157768192
